"ENT","CON","N_REN","PAREN","SEXO","EDAD","NIV","GRA","P3_5","P3_6","P3_7","P3_8","P3_9_1","P3_9_2","P3_9_3","P3_9_4","P3_9_5","P3_9_6","P3_9_7","P3_9_8","P3_9_9","P3_10","P3_11","P3_12_1","P3_12_2","P3_12_3","P3_12_4","P3_12_5","P3_12_6","P3_12_7","P3_12_8","P3_12A","P3_13","P3_14","P3_15","P3_16","P3_17_1","P3_17_2","P3_17_3","P3_17_4","P3_17_5","P3_17_6","P3_17_7","P3_17_8","P3_18","P3_19_1","P3_19_2","P3_19_3","P3_19_4","P3_19_5","P3_19_6","P3_19_7","P3_19_8","P3_20","P3_21_1","P3_21_2","P3_21_3","P3_21_4","P3_21_5","P3_21_6","P3_21_7","P3_21A","P3_21B","P3_22","P3_23","P3_24","P3_25_1","P3_25_2","P3_25_3","P3_25_4","P3_25_5","P3_26","FACTOR"
"25","25E10051","03","1","2","13","2","06","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","1","0","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","1","0","6","5","06","1","1","0","1","0","0","0","3",3916
"25","25E10063","01","1","1","19","7","01","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","2","2","08","2","","0","1","1","0","0","1",3234
"25","25E10084","01","1","2","11","2","05","1","1","1","","","","","","","","","","","","1","0","0","1","1","1","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","1","1","1","0","0","4","1","04","1","1","0","1","0","0","0","1",7173
"25","25E10084","02","1","1","13","3","01","1","1","1","","","","","","","","","","","","1","0","0","1","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","0","4","1","05","1","1","0","1","0","0","0","1",7173
"25","25E10084","03","1","1","14","3","02","1","1","1","","","","","","","","","","","","1","0","1","1","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","1","1","0","0","0","4","1","04","1","1","0","1","0","0","0","1",7173
"25","25E10084","04","1","2","15","3","03","1","1","1","","","","","","","","","","","","1","0","1","1","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","1","1","0","0","0","4","1","05","1","1","0","1","0","0","0","1",7173
"25","25E10122","01","1","1","18","5","03","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","2","","2","","","","","","","","","06","","","","","","","","","","","","","","","","","","","","","","","","","","","3",4908
"25","25E10130","01","1","2","04","1","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","3","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","03","1","1","0","1","0","0","0","1",3892
"25","25E10130","02","1","2","09","2","03","1","1","1","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","04","1","1","0","1","0","0","0","1",3892
"25","25E10130","03","1","2","10","2","04","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","04","1","1","0","1","0","0","0","1",3892
"25","25E10152","01","1","2","17","5","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","10","2","","0","1","1","0","0","1",5789
"25","25E10190","02","5","1","17","2","06","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","4",4051
"25","25E10190","03","8","2","18","5","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","2","2","","1","1","1","0","0","1","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",4051
"25","25E10190","04","3","2","29","3","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","4",4051
"25","25E10204","01","1","1","03","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","03","1","1","0","1","0","0","0","1",3105
"25","25E10204","02","1","2","06","1","03","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","2","1","06","1","3","0","1","0","0","0","1",3105
"25","25E10204","03","6","2","24","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",3105
"25","25E10206","01","1","1","04","1","01","1","2","1","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","1","1","2","","","","","","","","","","","","","","","","","","","1","1","0","1","1","0","0","0","1","1","03","1","1","0","1","1","0","0","1",3940
"25","25E10234","01","1","1","17","2","01","1","1","1","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","1","9","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","05","1","1","0","1","1","0","0","1",3214
"25","25E10234","02","1","1","27","7","05","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",3214
"25","25E10298","02","1","2","04","1","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","04","1","1","0","1","0","0","0","2",1994
"25","25E10298","03","1","1","18","6","01","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","5",1994
"25","25E10298","04","7","2","23","5","01","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","5",1994
"25","25E10298","05","1","1","23","6","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","5",1994
"25","25E10367","01","1","2","04","0","00","2","","","","","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","04","1","1","0","1","0","0","1","1",5381
"25","25E10367","02","6","2","28","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",5381
"25","25E10367","03","1","1","29","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","04","","","","","","","","","","","","","","","","","","","","","","","","","","","5",5381
"25","25E10374","02","6","2","20","5","01","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","1","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1",4908
"25","25E10450","01","8","1","20","7","01","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","1","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","2","1","04","2","","0","1","1","0","0","1",2236
"25","25E10450","02","5","1","25","7","05","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",2236
"25","25E10474","01","1","1","04","1","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","5","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","04","1","1","0","1","0","0","0","1",3896
"25","25E10474","02","1","1","08","2","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","05","1","1","0","1","0","0","0","1",3896
"25","25E10474","03","1","1","09","2","03","1","1","1","","","","","","","","","","","","1","0","0","1","1","1","0","0","0","3","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","0","3","1","04","1","1","0","1","0","0","0","1",3896
"25","25E10474","04","1","2","10","2","05","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","06","1","1","0","1","0","0","0","1",3896
"25","25E10474","05","1","1","13","3","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","1","03","1","1","0","1","0","0","0","1",3896
"25","25E10474","06","6","2","26","3","02","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","02","","","","","","","","","","","","","","","","","","","","","","","","","","","5",3896
"25","25E10474","07","6","2","29","5","03","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","02","","","","","","","","","","","","","","","","","","","","","","","","","","","5",3896
"25","25E10503","02","1","1","05","1","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","5","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","5","1","03","1","1","0","1","0","0","0","1",4469
"25","25E10503","03","1","1","08","2","02","1","1","1","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","5","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","5","1","05","1","1","0","1","0","0","0","1",4469
"25","25E10503","04","1","1","12","2","06","1","1","1","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","5","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","4","2","05","1","5","0","1","1","0","0","1",4469
"25","25E10503","05","6","1","29","3","02","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","07","","","","","","","","","","","","","","","","","","","","","","","","","","","5",4469
"25","25E10503","06","8","2","29","2","06","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","09","","","","","","","","","","","","","","","","","","","","","","","","","","","5",4469
"25","25E10522","01","6","1","07","2","01","1","1","1","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","4","1","1","1","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","0","4","1","04","1","1","0","1","0","1","0","1",3940
"25","25E10568","01","4","1","10","2","05","1","1","1","","","","","","","","","","","","1","0","0","0","1","1","0","0","0","4","2","1","1","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","0","4","2","03","1","1","0","1","0","0","0","1",3214
"25","25E10568","02","1","1","19","7","01","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","3","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","2","3","05","2","","0","1","1","0","0","1",3214
"25","25E10615","01","1","2","19","6","02","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",3702
"25","25E10615","02","1","1","21","5","02","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",3702
"25","25E10618","01","1","2","21","7","03","1","1","1","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","2","2","1","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","2","2","04","2","","0","1","1","0","0","1",1311
"25","25E10618","02","1","1","24","7","04","2","","","","","","","","","","","","","","","","","","","","","","","","","2","","2","","","","","","","","","03","","","","","","","","","","","","","","","","","","","","","","","","","","","5",1311
